prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,group,measure,value
565955077d6957000adfe029,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,confidence,1
565955077d6957000adfe029,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,secondsOnTask,30.839
565955077d6957000adfe029,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,accuracy,0.75
565955077d6957000adfe029,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,difficulty,1
565955077d6957000adfe029,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,confidence,1
565955077d6957000adfe029,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,secondsOnTask,31.334
565955077d6957000adfe029,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,accuracy,0.6363636363636364
565955077d6957000adfe029,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,difficulty,1
565955077d6957000adfe029,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,confidence,1
565955077d6957000adfe029,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,secondsOnTask,19.007
565955077d6957000adfe029,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,accuracy,0.75
565955077d6957000adfe029,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,difficulty,1
565955077d6957000adfe029,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,confidence,1
565955077d6957000adfe029,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,secondsOnTask,16.77
565955077d6957000adfe029,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,accuracy,0.85
565955077d6957000adfe029,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,difficulty,1
565955077d6957000adfe029,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,confidence,1
565955077d6957000adfe029,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,secondsOnTask,24.233
565955077d6957000adfe029,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,accuracy,0.7333333333333334
565955077d6957000adfe029,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,difficulty,1
565955077d6957000adfe029,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,confidence,1
565955077d6957000adfe029,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,secondsOnTask,14.431
565955077d6957000adfe029,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,accuracy,1
565955077d6957000adfe029,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,difficulty,1
565955077d6957000adfe029,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,confidence,1
565955077d6957000adfe029,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,secondsOnTask,34.229
565955077d6957000adfe029,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,accuracy,0.23809523809523814
565955077d6957000adfe029,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,difficulty,1
565955077d6957000adfe029,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,confidence,1
565955077d6957000adfe029,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,secondsOnTask,17.206
565955077d6957000adfe029,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,accuracy,0.5294117647058824
565955077d6957000adfe029,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,difficulty,1
565955077d6957000adfe029,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,confidence,1
565955077d6957000adfe029,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,secondsOnTask,21.247
565955077d6957000adfe029,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,accuracy,0.995
565955077d6957000adfe029,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,difficulty,1
565955077d6957000adfe029,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,confidence,1
565955077d6957000adfe029,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,secondsOnTask,20.042
565955077d6957000adfe029,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,accuracy,1
565955077d6957000adfe029,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,difficulty,1
565955077d6957000adfe029,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,confidence,1
565955077d6957000adfe029,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,secondsOnTask,25.733
565955077d6957000adfe029,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,accuracy,0.9735449735449735
565955077d6957000adfe029,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,difficulty,1
565955077d6957000adfe029,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,confidence,1
565955077d6957000adfe029,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,secondsOnTask,18.097
565955077d6957000adfe029,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,accuracy,1
565955077d6957000adfe029,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,difficulty,1
565955077d6957000adfe029,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,confidence,1
565955077d6957000adfe029,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,secondsOnTask,117.133
565955077d6957000adfe029,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,accuracy,0.978021978021978
565955077d6957000adfe029,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,difficulty,1
565955077d6957000adfe029,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,confidence,1
565955077d6957000adfe029,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,secondsOnTask,535.641
565955077d6957000adfe029,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,accuracy,0.8837209302325582
565955077d6957000adfe029,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,difficulty,1
565955077d6957000adfe029,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,confidence,1
565955077d6957000adfe029,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,secondsOnTask,19.644
5c0ed000fd0c0a0001f881ea,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,1
5c0ed000fd0c0a0001f881ea,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,1
5c0ed000fd0c0a0001f881ea,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,1
5c0ed000fd0c0a0001f881ea,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,65.997
5c0ed000fd0c0a0001f881ea,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,accuracy,0.9787234042553191
5c0ed000fd0c0a0001f881ea,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,difficulty,2
5c0ed000fd0c0a0001f881ea,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,confidence,2
5c0ed000fd0c0a0001f881ea,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,secondsOnTask,78.329
5c0ed000fd0c0a0001f881ea,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,accuracy,0.8
5c0ed000fd0c0a0001f881ea,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,difficulty,1
5c0ed000fd0c0a0001f881ea,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,confidence,1
5c0ed000fd0c0a0001f881ea,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,secondsOnTask,50.403
5c0ed000fd0c0a0001f881ea,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,accuracy,1
5c0ed000fd0c0a0001f881ea,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,difficulty,1
5c0ed000fd0c0a0001f881ea,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,confidence,2
5c0ed000fd0c0a0001f881ea,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,secondsOnTask,47.862
5c0ed000fd0c0a0001f881ea,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,accuracy,0.88
5c0ed000fd0c0a0001f881ea,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,difficulty,1
5c0ed000fd0c0a0001f881ea,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,confidence,2
5c0ed000fd0c0a0001f881ea,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,secondsOnTask,41.066
5c0ed000fd0c0a0001f881ea,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,accuracy,0.7272727272727273
5c0ed000fd0c0a0001f881ea,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,difficulty,1
5c0ed000fd0c0a0001f881ea,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,confidence,2
5c0ed000fd0c0a0001f881ea,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,secondsOnTask,120.026
5c0ed000fd0c0a0001f881ea,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,accuracy,1
5c0ed000fd0c0a0001f881ea,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,difficulty,1
5c0ed000fd0c0a0001f881ea,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,confidence,1
5c0ed000fd0c0a0001f881ea,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,secondsOnTask,121.239
5c0ed000fd0c0a0001f881ea,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,accuracy,1
5c0ed000fd0c0a0001f881ea,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,difficulty,1
5c0ed000fd0c0a0001f881ea,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,confidence,1
5c0ed000fd0c0a0001f881ea,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,secondsOnTask,55.439
5c0ed000fd0c0a0001f881ea,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,accuracy,1
5c0ed000fd0c0a0001f881ea,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,difficulty,1
5c0ed000fd0c0a0001f881ea,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,confidence,1
5c0ed000fd0c0a0001f881ea,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,secondsOnTask,85.067
5c0ed000fd0c0a0001f881ea,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,accuracy,1
5c0ed000fd0c0a0001f881ea,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,difficulty,1
5c0ed000fd0c0a0001f881ea,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,confidence,1
5c0ed000fd0c0a0001f881ea,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,secondsOnTask,120.882
5c0ed000fd0c0a0001f881ea,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,accuracy,1
5c0ed000fd0c0a0001f881ea,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,difficulty,2
5c0ed000fd0c0a0001f881ea,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,confidence,2
5c0ed000fd0c0a0001f881ea,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,secondsOnTask,68.117
5db207ca8bc3c5000bda4172,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,1
5db207ca8bc3c5000bda4172,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,1
5db207ca8bc3c5000bda4172,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,1
5db207ca8bc3c5000bda4172,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,15.16
5db207ca8bc3c5000bda4172,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,accuracy,0.9661016949152542
5db207ca8bc3c5000bda4172,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,difficulty,1
5db207ca8bc3c5000bda4172,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,confidence,2
5db207ca8bc3c5000bda4172,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,secondsOnTask,22.784
5db207ca8bc3c5000bda4172,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,accuracy,0.92
5db207ca8bc3c5000bda4172,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,difficulty,2
5db207ca8bc3c5000bda4172,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,confidence,3
5db207ca8bc3c5000bda4172,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,secondsOnTask,32.578
5db207ca8bc3c5000bda4172,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,accuracy,1
5db207ca8bc3c5000bda4172,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,difficulty,1
5db207ca8bc3c5000bda4172,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,confidence,1
5db207ca8bc3c5000bda4172,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,secondsOnTask,16.375
5db207ca8bc3c5000bda4172,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,accuracy,0.9672131147540983
5db207ca8bc3c5000bda4172,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,difficulty,5
5db207ca8bc3c5000bda4172,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,confidence,5
5db207ca8bc3c5000bda4172,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,secondsOnTask,30.825
5c808557e07cd1001628cd77,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,1
5c808557e07cd1001628cd77,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,1
5c808557e07cd1001628cd77,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,1
5c808557e07cd1001628cd77,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,20.779
5c808557e07cd1001628cd77,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,accuracy,1
5c808557e07cd1001628cd77,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,difficulty,3
5c808557e07cd1001628cd77,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,confidence,3
5c808557e07cd1001628cd77,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,secondsOnTask,23.754
5c808557e07cd1001628cd77,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,accuracy,0.19999999999999996
5c808557e07cd1001628cd77,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,difficulty,1
5c808557e07cd1001628cd77,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,confidence,2
5c808557e07cd1001628cd77,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,secondsOnTask,55.19
5c808557e07cd1001628cd77,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,accuracy,0.75
5c808557e07cd1001628cd77,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,difficulty,5
5c808557e07cd1001628cd77,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,confidence,5
5c808557e07cd1001628cd77,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,secondsOnTask,13.5
5c808557e07cd1001628cd77,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,accuracy,0.11764705882352944
5c808557e07cd1001628cd77,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,difficulty,3
5c808557e07cd1001628cd77,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,confidence,3
5c808557e07cd1001628cd77,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,secondsOnTask,46.568
5c808557e07cd1001628cd77,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,accuracy,0.7333333333333334
5c808557e07cd1001628cd77,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,difficulty,4
5c808557e07cd1001628cd77,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,confidence,3
5c808557e07cd1001628cd77,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,secondsOnTask,56.484
5c808557e07cd1001628cd77,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,accuracy,0.5
5c808557e07cd1001628cd77,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,difficulty,5
5c808557e07cd1001628cd77,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,confidence,5
5c808557e07cd1001628cd77,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,secondsOnTask,22.904
